Order;Family;Genus;species_name
Psittaciformes;Psittacidae;Amazona;Amazona vinacea
Psittaciformes;Psittacidae;Amazona;Amazona viridigenalis
Psittaciformes;Psittacidae;Amazona;Amazona vittata
Psittaciformes;Psittacidae;Amazona;Amazona xantholora
Anseriformes;Anatidae;Amazonetta;Amazonetta brasiliensis
Passeriformes;Icteridae;Amblycercus;Amblycercus holosericeus
Passeriformes;Ptilonorhynchidae;Amblyornis;Amblyornis flavifrons
Passeriformes;Ptilonorhynchidae;Amblyornis;Amblyornis germanus
Passeriformes;Ptilonorhynchidae;Amblyornis;Amblyornis inornata
Passeriformes;Ptilonorhynchidae;Amblyornis;Amblyornis macgregoriae
Passeriformes;Ptilonorhynchidae;Amblyornis;Amblyornis subalaris
Passeriformes;Ploceidae;Amblyospiza;Amblyospiza albifrons
Passeriformes;Icteridae;Amblyramphus;Amblyramphus holosericeus
Passeriformes;Passerellidae;Ammodramus;Ammodramus aurifrons
Passeriformes;Passerellidae;Ammodramus;Ammodramus humeralis
Passeriformes;Passerellidae;Ammodramus;Ammodramus savannarum
Passeriformes;Alaudidae;Ammomanes;Ammomanes cinctura
Passeriformes;Alaudidae;Ammomanes;Ammomanes deserti
Passeriformes;Alaudidae;Ammomanes;Ammomanes phoenicura
Passeriformes;Alaudidae;Ammomanopsis;Ammomanopsis grayi
Passeriformes;Thamnophilidae;Ammonastes;Ammonastes pelzelni
Galliformes;Phasianidae;Ammoperdix;Ammoperdix griseogularis
Galliformes;Phasianidae;Ammoperdix;Ammoperdix heyi
Passeriformes;Passerellidae;Ammospiza;Ammospiza caudacuta
Passeriformes;Passerellidae;Ammospiza;Ammospiza leconteii
Passeriformes;Passerellidae;Ammospiza;Ammospiza maritima
Passeriformes;Passerellidae;Ammospiza;Ammospiza nelsoni
Passeriformes;Sturnidae;Ampeliceps;Ampeliceps coronatus
Passeriformes;Cotingidae;Ampelioides;Ampelioides tschudii
Passeriformes;Cotingidae;Ampelion;Ampelion rubrocristatus
Passeriformes;Cotingidae;Ampelion;Ampelion rufaxilla
Passeriformes;Thamnophilidae;Ampelornis;Ampelornis griseiceps
Passeriformes;Passerellidae;Amphispiza;Amphispiza bilineata
Passeriformes;Passerellidae;Amphispizopsis;Amphispizopsis quinquestriata
Passeriformes;Maluridae;Amytornis;Amytornis ballarae
Passeriformes;Maluridae;Amytornis;Amytornis barbatus
Passeriformes;Maluridae;Amytornis;Amytornis dorotheae
Passeriformes;Maluridae;Amytornis;Amytornis goyderi
Passeriformes;Maluridae;Amytornis;Amytornis housei
Passeriformes;Maluridae;Amytornis;Amytornis merrotsyi
Passeriformes;Maluridae;Amytornis;Amytornis modestus
Passeriformes;Maluridae;Amytornis;Amytornis purnelli
Passeriformes;Maluridae;Amytornis;Amytornis rowleyi
Passeriformes;Maluridae;Amytornis;Amytornis striatus
Passeriformes;Maluridae;Amytornis;Amytornis textilis
Passeriformes;Maluridae;Amytornis;Amytornis whitei
Passeriformes;Maluridae;Amytornis;Amytornis woodwardi
Passeriformes;Furnariidae;Anabacerthia;Anabacerthia amaurotis
Passeriformes;Furnariidae;Anabacerthia;Anabacerthia lichtensteini
Passeriformes;Furnariidae;Anabacerthia;Anabacerthia ruficaudata
Passeriformes;Furnariidae;Anabacerthia;Anabacerthia striaticollis
Passeriformes;Furnariidae;Anabacerthia;Anabacerthia variegaticeps
Passeriformes;Nectariniidae;Anabathmis;Anabathmis hartlaubii
Passeriformes;Nectariniidae;Anabathmis;Anabathmis newtonii
Passeriformes;Nectariniidae;Anabathmis;Anabathmis reichenbachii
Passeriformes;Furnariidae;Anabazenops;Anabazenops dorsalis
Passeriformes;Furnariidae;Anabazenops;Anabazenops fuscus
Passeriformes;Tyrannidae;Anairetes;Anairetes alpinus
Passeriformes;Tyrannidae;Anairetes;Anairetes fernandezianus
Passeriformes;Tyrannidae;Anairetes;Anairetes flavirostris
Passeriformes;Tyrannidae;Anairetes;Anairetes nigrocristatus
Passeriformes;Tyrannidae;Anairetes;Anairetes parulus
Passeriformes;Tyrannidae;Anairetes;Anairetes reguloides
Passeriformes;Ploceidae;Anaplectes;Anaplectes jubaensis
Passeriformes;Ploceidae;Anaplectes;Anaplectes rubriceps
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus alexandrinus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus alticola
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus asiaticus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus atrifrons
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus bicinctus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus collaris
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus dealbatus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus falklandicus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus frontalis
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus javanicus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus leschenaultii
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus marginatus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus mongolus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus montanus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus nivosus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus obscurus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus pallidus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus pecuarius
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus peronii
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus ruficapillus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus sanctaehelenae
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus thoracicus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus veredus
Charadriiformes;Charadriidae;Anarhynchus;Anarhynchus wilsonia
Anseriformes;Anatidae;Anas;Anas acuta
Anseriformes;Anatidae;Anas;Anas albogularis
Anseriformes;Anatidae;Anas;Anas andium
Anseriformes;Anatidae;Anas;Anas aucklandica
Anseriformes;Anatidae;Anas;Anas bahamensis
Anseriformes;Anatidae;Anas;Anas bernieri
Anseriformes;Anatidae;Anas;Anas capensis
Anseriformes;Anatidae;Anas;Anas carolinensis
Anseriformes;Anatidae;Anas;Anas castanea
Anseriformes;Anatidae;Anas;Anas chlorotis
Anseriformes;Anatidae;Anas;Anas crecca
Anseriformes;Anatidae;Anas;Anas diazi
Anseriformes;Anatidae;Anas;Anas eatoni
Anseriformes;Anatidae;Anas;Anas erythrorhyncha
Anseriformes;Anatidae;Anas;Anas flavirostris
Anseriformes;Anatidae;Anas;Anas fulvigula
Anseriformes;Anatidae;Anas;Anas georgica
Anseriformes;Anatidae;Anas;Anas gibberifrons
Anseriformes;Anatidae;Anas;Anas gracilis
Anseriformes;Anatidae;Anas;Anas laysanensis
Anseriformes;Anatidae;Anas;Anas luzonica
Anseriformes;Anatidae;Anas;Anas melleri
Anseriformes;Anatidae;Anas;Anas nesiotis
Anseriformes;Anatidae;Anas;Anas platyrhynchos
Anseriformes;Anatidae;Anas;Anas poecilorhyncha
Anseriformes;Anatidae;Anas;Anas rubripes
Anseriformes;Anatidae;Anas;Anas sparsa
Anseriformes;Anatidae;Anas;Anas superciliosa
Anseriformes;Anatidae;Anas;Anas theodori
Anseriformes;Anatidae;Anas;Anas undulata
Anseriformes;Anatidae;Anas;Anas wyvilliana
Anseriformes;Anatidae;Anas;Anas zonorhyncha
Ciconiiformes;Ciconiidae;Anastomus;Anastomus lamelligerus
Ciconiiformes;Ciconiidae;Anastomus;Anastomus oscitans
Passeriformes;Furnariidae;Ancistrops;Ancistrops strigilatus
Piciformes;Ramphastidae;Andigena;Andigena cucullata
Piciformes;Ramphastidae;Andigena;Andigena hypoglauca
Piciformes;Ramphastidae;Andigena;Andigena laminirostris
Piciformes;Ramphastidae;Andigena;Andigena nigrirostris
Apodiformes;Trochilidae;Androdon;Androdon aequatorialis
Passeriformes;Pycnonotidae;Andropadus;Andropadus importunus
Passeriformes;Psophodidae;Androphobus;Androphobus viridis
Anseriformes;Anhimidae;Anhima;Anhima cornuta
Suliformes;Anhingidae;Anhinga;Anhinga anhinga
Suliformes;Anhingidae;Anhinga;Anhinga melanogaster
Suliformes;Anhingidae;Anhinga;Anhinga novaehollandiae
Suliformes;Anhingidae;Anhinga;Anhinga rufa
Passeriformes;Thraupidae;Anisognathus;Anisognathus igniventris
Passeriformes;Thraupidae;Anisognathus;Anisognathus lacrymosus
Passeriformes;Thraupidae;Anisognathus;Anisognathus melanogenys
Passeriformes;Thraupidae;Anisognathus;Anisognathus notabilis
Passeriformes;Thraupidae;Anisognathus;Anisognathus somptuosus
Psittaciformes;Psittacidae;Anodorhynchus;Anodorhynchus glaucus
Psittaciformes;Psittacidae;Anodorhynchus;Anodorhynchus hyacinthinus
Psittaciformes;Psittacidae;Anodorhynchus;Anodorhynchus leari
Passeriformes;Viduidae;Anomalospiza;Anomalospiza imberbis
Apodiformes;Trochilidae;Anopetia;Anopetia gounellei
Bucerotiformes;Bucerotidae;Anorrhinus;Anorrhinus austeni
Bucerotiformes;Bucerotidae;Anorrhinus;Anorrhinus galeritus
Bucerotiformes;Bucerotidae;Anorrhinus;Anorrhinus tickelli
Charadriiformes;Laridae;Anous;Anous albivitta
Charadriiformes;Laridae;Anous;Anous ceruleus
Charadriiformes;Laridae;Anous;Anous minutus
Charadriiformes;Laridae;Anous;Anous stolidus
Charadriiformes;Laridae;Anous;Anous tenuirostris
Anseriformes;Anatidae;Anser;Anser albifrons
Anseriformes;Anatidae;Anser;Anser anser
Anseriformes;Anatidae;Anser;Anser brachyrhynchus
Anseriformes;Anatidae;Anser;Anser caerulescens
Anseriformes;Anatidae;Anser;Anser canagicus
Anseriformes;Anatidae;Anser;Anser cygnoides
Anseriformes;Anatidae;Anser;Anser erythropus
Anseriformes;Anatidae;Anser;Anser fabalis
Anseriformes;Anatidae;Anser;Anser indicus
Anseriformes;Anatidae;Anser;Anser rossii
Anseriformes;Anatidae;Anser;Anser serrirostris
Anseriformes;Anseranatidae;Anseranas;Anseranas semipalmata
Passeriformes;Muscicapidae;Anthipes;Anthipes monileger
Passeriformes;Muscicapidae;Anthipes;Anthipes solitaris
Passeriformes;Nectariniidae;Anthobaphes;Anthobaphes violacea
Apodiformes;Trochilidae;Anthocephala;Anthocephala berlepschi
Apodiformes;Trochilidae;Anthocephala;Anthocephala floriceps
Passeriformes;Meliphagidae;Anthochaera;Anthochaera carunculata
Passeriformes;Meliphagidae;Anthochaera;Anthochaera chrysoptera
Passeriformes;Meliphagidae;Anthochaera;Anthochaera lunulata
Passeriformes;Meliphagidae;Anthochaera;Anthochaera paradoxa
Passeriformes;Meliphagidae;Anthochaera;Anthochaera phrygia
Passeriformes;Meliphagidae;Anthornis;Anthornis melanocephala
Passeriformes;Meliphagidae;Anthornis;Anthornis melanura
Passeriformes;Remizidae;Anthoscopus;Anthoscopus caroli
Passeriformes;Remizidae;Anthoscopus;Anthoscopus flavifrons
Passeriformes;Remizidae;Anthoscopus;Anthoscopus minutus
Passeriformes;Remizidae;Anthoscopus;Anthoscopus musculus
Passeriformes;Remizidae;Anthoscopus;Anthoscopus parvulus
Passeriformes;Remizidae;Anthoscopus;Anthoscopus punctifrons
Bucerotiformes;Bucerotidae;Anthracoceros;Anthracoceros albirostris
Bucerotiformes;Bucerotidae;Anthracoceros;Anthracoceros coronatus
Bucerotiformes;Bucerotidae;Anthracoceros;Anthracoceros malayanus
Bucerotiformes;Bucerotidae;Anthracoceros;Anthracoceros marchei
Bucerotiformes;Bucerotidae;Anthracoceros;Anthracoceros montani
Apodiformes;Trochilidae;Anthracothorax;Anthracothorax aurulentus
Apodiformes;Trochilidae;Anthracothorax;Anthracothorax dominicus
Apodiformes;Trochilidae;Anthracothorax;Anthracothorax mango
Apodiformes;Trochilidae;Anthracothorax;Anthracothorax nigricollis
Apodiformes;Trochilidae;Anthracothorax;Anthracothorax prevostii
Apodiformes;Trochilidae;Anthracothorax;Anthracothorax veraguensis
Apodiformes;Trochilidae;Anthracothorax;Anthracothorax viridigula
Apodiformes;Trochilidae;Anthracothorax;Anthracothorax viridis
Passeriformes;Nectariniidae;Anthreptes;Anthreptes anchietae
Passeriformes;Nectariniidae;Anthreptes;Anthreptes aurantius
Passeriformes;Nectariniidae;Anthreptes;Anthreptes gabonicus
Passeriformes;Nectariniidae;Anthreptes;Anthreptes griseigularis
Passeriformes;Nectariniidae;Anthreptes;Anthreptes longuemarei
Passeriformes;Nectariniidae;Anthreptes;Anthreptes malacensis
Passeriformes;Nectariniidae;Anthreptes;Anthreptes neglectus
Passeriformes;Nectariniidae;Anthreptes;Anthreptes orientalis
Passeriformes;Nectariniidae;Anthreptes;Anthreptes rectirostris
Passeriformes;Nectariniidae;Anthreptes;Anthreptes reichenowi
Passeriformes;Nectariniidae;Anthreptes;Anthreptes rhodolaemus
Passeriformes;Nectariniidae;Anthreptes;Anthreptes rubritorques
Passeriformes;Nectariniidae;Anthreptes;Anthreptes seimundi
Passeriformes;Nectariniidae;Anthreptes;Anthreptes simplex
Passeriformes;Nectariniidae;Anthreptes;Anthreptes tephrolaemus
Passeriformes;Motacillidae;Anthus;Anthus antarcticus
Passeriformes;Motacillidae;Anthus;Anthus australis
Passeriformes;Motacillidae;Anthus;Anthus berthelotii
Passeriformes;Motacillidae;Anthus;Anthus bogotensis
Passeriformes;Motacillidae;Anthus;Anthus brachyurus
Passeriformes;Motacillidae;Anthus;Anthus brevirostris
Passeriformes;Motacillidae;Anthus;Anthus caffer
Passeriformes;Motacillidae;Anthus;Anthus campestris
Passeriformes;Motacillidae;Anthus;Anthus cervinus
Passeriformes;Motacillidae;Anthus;Anthus chacoensis
Passeriformes;Motacillidae;Anthus;Anthus chii
Passeriformes;Motacillidae;Anthus;Anthus chloris
Passeriformes;Motacillidae;Anthus;Anthus cinnamomeus
Passeriformes;Motacillidae;Anthus;Anthus correndera
Passeriformes;Motacillidae;Anthus;Anthus crenatus
Passeriformes;Motacillidae;Anthus;Anthus furcatus
Passeriformes;Motacillidae;Anthus;Anthus godlewskii
Passeriformes;Motacillidae;Anthus;Anthus gustavi
Passeriformes;Motacillidae;Anthus;Anthus gutturalis
Passeriformes;Motacillidae;Anthus;Anthus hellmayri
Passeriformes;Motacillidae;Anthus;Anthus hodgsoni
Passeriformes;Motacillidae;Anthus;Anthus hoeschi
Passeriformes;Motacillidae;Anthus;Anthus leucophrys
Passeriformes;Motacillidae;Anthus;Anthus lineiventris
Passeriformes;Motacillidae;Anthus;Anthus melindae
Passeriformes;Motacillidae;Anthus;Anthus nattereri
Passeriformes;Motacillidae;Anthus;Anthus nicholsoni
Passeriformes;Motacillidae;Anthus;Anthus nilghiriensis
Passeriformes;Motacillidae;Anthus;Anthus novaeseelandiae
Passeriformes;Motacillidae;Anthus;Anthus nyassae
Passeriformes;Motacillidae;Anthus;Anthus pallidiventris
Passeriformes;Motacillidae;Anthus;Anthus peruvianus
Passeriformes;Motacillidae;Anthus;Anthus petrosus
Passeriformes;Motacillidae;Anthus;Anthus pratensis
Passeriformes;Motacillidae;Anthus;Anthus richardi
Passeriformes;Motacillidae;Anthus;Anthus roseatus
Passeriformes;Motacillidae;Anthus;Anthus rubescens
Passeriformes;Motacillidae;Anthus;Anthus ruficollis
Passeriformes;Motacillidae;Anthus;Anthus rufulus
Passeriformes;Motacillidae;Anthus;Anthus similis
Passeriformes;Motacillidae;Anthus;Anthus sokokensis
Passeriformes;Motacillidae;Anthus;Anthus spinoletta
Passeriformes;Motacillidae;Anthus;Anthus spragueii
Passeriformes;Motacillidae;Anthus;Anthus sylvanus
Passeriformes;Motacillidae;Anthus;Anthus trivialis
Passeriformes;Motacillidae;Anthus;Anthus vaalensis
Gruiformes;Gruidae;Antigone;Antigone antigone
Gruiformes;Gruidae;Antigone;Antigone canadensis
Gruiformes;Gruidae;Antigone;Antigone rubicunda
Gruiformes;Gruidae;Antigone;Antigone vipio
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus arizonae
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus badius
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus carolinensis
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus cubanensis
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus ekmani
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus noctitherus
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus ridgwayi
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus rufus
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus salvini
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus saturatus
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus sericocaudatus
Caprimulgiformes;Caprimulgidae;Antrostomus;Antrostomus vociferus
Passeriformes;Icteridae;Anumara;Anumara forbesi
Passeriformes;Furnariidae;Anumbius;Anumbius annumbi
Trogoniformes;Trogonidae;Apalharpactes;Apalharpactes mackloti
Trogoniformes;Trogonidae;Apalharpactes;Apalharpactes reinwardtii
Passeriformes;Cisticolidae;Apalis;Apalis alticola
Passeriformes;Cisticolidae;Apalis;Apalis argentea
Passeriformes;Cisticolidae;Apalis;Apalis bamendae
Passeriformes;Cisticolidae;Apalis;Apalis binotata
Passeriformes;Cisticolidae;Apalis;Apalis chapini
Passeriformes;Cisticolidae;Apalis;Apalis chariessa
Passeriformes;Cisticolidae;Apalis;Apalis chirindensis
Passeriformes;Cisticolidae;Apalis;Apalis cinerea
Passeriformes;Cisticolidae;Apalis;Apalis flavida
Passeriformes;Cisticolidae;Apalis;Apalis flavigularis
Passeriformes;Cisticolidae;Apalis;Apalis flavocincta
Passeriformes;Cisticolidae;Apalis;Apalis fuscigularis
Passeriformes;Cisticolidae;Apalis;Apalis goslingi
Passeriformes;Cisticolidae;Apalis;Apalis jacksoni
Passeriformes;Cisticolidae;Apalis;Apalis kaboboensis
Passeriformes;Cisticolidae;Apalis;Apalis karamojae
Passeriformes;Cisticolidae;Apalis;Apalis lynesi
Passeriformes;Cisticolidae;Apalis;Apalis melanocephala
Passeriformes;Cisticolidae;Apalis;Apalis nigriceps
Passeriformes;Cisticolidae;Apalis;Apalis personata
Passeriformes;Cisticolidae;Apalis;Apalis porphyrolaema
Passeriformes;Cisticolidae;Apalis;Apalis ruddi
Passeriformes;Cisticolidae;Apalis;Apalis rufogularis
Passeriformes;Cisticolidae;Apalis;Apalis sharpii
Passeriformes;Cisticolidae;Apalis;Apalis thoracica
Trogoniformes;Trogonidae;Apaloderma;Apaloderma aequatoriale
Trogoniformes;Trogonidae;Apaloderma;Apaloderma narina
Trogoniformes;Trogonidae;Apaloderma;Apaloderma vittatum
Passeriformes;Zosteropidae;Apalopteron;Apalopteron familiare
Gruiformes;Rallidae;Aphanapteryx;Aphanapteryx bonasia
Gruiformes;Rallidae;Aphanocrex;Aphanocrex podarces
Passeriformes;Tyrannidae;Aphanotriccus;Aphanotriccus audax
Passeriformes;Tyrannidae;Aphanotriccus;Aphanotriccus capitalis
Passeriformes;Acanthizidae;Aphelocephala;Aphelocephala leucopsis
Passeriformes;Acanthizidae;Aphelocephala;Aphelocephala nigricincta
Passeriformes;Acanthizidae;Aphelocephala;Aphelocephala pectoralis
Passeriformes;Corvidae;Aphelocoma;Aphelocoma californica
Passeriformes;Corvidae;Aphelocoma;Aphelocoma coerulescens
Passeriformes;Corvidae;Aphelocoma;Aphelocoma insularis
Passeriformes;Corvidae;Aphelocoma;Aphelocoma ultramarina
Passeriformes;Corvidae;Aphelocoma;Aphelocoma unicolor
Passeriformes;Corvidae;Aphelocoma;Aphelocoma wollweberi
Passeriformes;Corvidae;Aphelocoma;Aphelocoma woodhouseii
Passeriformes;Furnariidae;Aphrastura;Aphrastura masafuerae
Passeriformes;Furnariidae;Aphrastura;Aphrastura spinicauda
Procellariiformes;Procellariidae;Aphrodroma;Aphrodroma brevirostris
Passeriformes;Sturnidae;Aplonis;Aplonis atrifusca
Passeriformes;Sturnidae;Aplonis;Aplonis brunneicapillus
Passeriformes;Sturnidae;Aplonis;Aplonis cantoroides
Passeriformes;Sturnidae;Aplonis;Aplonis cinerascens
Passeriformes;Sturnidae;Aplonis;Aplonis circumscripta
Passeriformes;Sturnidae;Aplonis;Aplonis corvina
Passeriformes;Sturnidae;Aplonis;Aplonis crassa
Passeriformes;Sturnidae;Aplonis;Aplonis dichroa
Passeriformes;Sturnidae;Aplonis;Aplonis feadensis
Passeriformes;Sturnidae;Aplonis;Aplonis fusca
Passeriformes;Sturnidae;Aplonis;Aplonis grandis
Passeriformes;Sturnidae;Aplonis;Aplonis insularis
Passeriformes;Sturnidae;Aplonis;Aplonis magna
Passeriformes;Sturnidae;Aplonis;Aplonis mavornata
Passeriformes;Sturnidae;Aplonis;Aplonis metallica
Passeriformes;Sturnidae;Aplonis;Aplonis minor
Passeriformes;Sturnidae;Aplonis;Aplonis mysolensis
Passeriformes;Sturnidae;Aplonis;Aplonis mystacea
Passeriformes;Sturnidae;Aplonis;Aplonis opaca
Passeriformes;Sturnidae;Aplonis;Aplonis panayensis
Passeriformes;Sturnidae;Aplonis;Aplonis pelzelni
Passeriformes;Sturnidae;Aplonis;Aplonis santovestris
Passeriformes;Sturnidae;Aplonis;Aplonis striata
Passeriformes;Sturnidae;Aplonis;Aplonis tabuensis
Passeriformes;Sturnidae;Aplonis;Aplonis zelandica
Passeriformes;Thamnophilidae;Aprositornis;Aprositornis disjuncta
Psittaciformes;Psittaculidae;Aprosmictus;Aprosmictus erythropterus
Psittaciformes;Psittaculidae;Aprosmictus;Aprosmictus jonquillaceus
Sphenisciformes;Spheniscidae;Aptenodytes;Aptenodytes forsteri
Sphenisciformes;Spheniscidae;Aptenodytes;Aptenodytes patagonicus
Gruiformes;Rallidae;Aptenorallus;Aptenorallus calayanensis
Apterygiformes;Apterygidae;Apteryx;Apteryx australis
Apterygiformes;Apterygidae;Apteryx;Apteryx haastii
Apterygiformes;Apterygidae;Apteryx;Apteryx mantelli
Apterygiformes;Apterygidae;Apteryx;Apteryx owenii
Apterygiformes;Apterygidae;Apteryx;Apteryx rowi
Apodiformes;Apodidae;Apus;Apus acuticauda
Apodiformes;Apodidae;Apus;Apus affinis
Apodiformes;Apodidae;Apus;Apus alexandri
Apodiformes;Apodidae;Apus;Apus apus
Apodiformes;Apodidae;Apus;Apus balstoni
Apodiformes;Apodidae;Apus;Apus barbatus
Apodiformes;Apodidae;Apus;Apus batesi
Apodiformes;Apodidae;Apus;Apus berliozi
Apodiformes;Apodidae;Apus;Apus bradfieldi
Apodiformes;Apodidae;Apus;Apus caffer
Apodiformes;Apodidae;Apus;Apus cooki
Apodiformes;Apodidae;Apus;Apus horus
Apodiformes;Apodidae;Apus;Apus leuconyx
