SpeciesGene A_T A_G A_C T_A T_G T_C G_A G_T G_C C_A C_T C_G
Chamaeleo_dilepis.ND2 0.0398823980570114 0.27917678639908 0.0797647961140228 0 0 0.180237760449955 0.0196855426307043 0.00178959478460949 0 0.0319570497251694 0.367506071839448 0
Cheirogaleus_medius.ND2 0.0447853903969191 0.179141561587676 0.0149284634656397 0.0115535126405367 0 0.281135474253059 0.0710189038656645 0 0.00144936538501356 0.031057829678862 0.357165041306914 0.00776445741971551
Chionodraco_rastrospinosus.ND2 0 0.416338582677165 0.0520423228346457 0 0.0350024606299213 0.175012303149606 0.153174212598425 0.0127645177165354 0.0127645177165354 0 0.0714505413385827 0.0714505413385827
Clupea_harengus.ND2 0 0.442985887145818 0.00456686481593627 0 0.00414436260420121 0.0745985268756218 0.302777888026671 0.00587918229178003 0.0293959114589001 0.0123319433437337 0.0986555467498697 0.0246638866874674
Cnemaspis_peninsularis.ND2 0.0189528224706845 0.284292337060267 0.0758112898827379 0.0117716571220798 0.00672666121261703 0.100899918189256 0.0912287194670614 0.00419442388354305 0.00314581791265729 0.117534769566403 0.277046242549379 0.0083953406833145
Coeligena_coeligena.ND2 0.0177858507880646 0.302359463397098 0.0355717015761291 0 0 0.209400011352671 0.0590338877220866 0 0 0.0144557340447674 0.361393351119184 0
Coregonus_lavaretus.ND2 0 0.262954684007316 0.131477342003658 0.086161349319244 0 0 0.218654744970534 0 0 0 0.300751879699248 0
Coreoleuciscus_splendidus.ND2 0 0.382530586959889 0.0510040782613185 0.0126993960043364 0 0.196840638067214 0.0836301688090445 0 0.00232306024469568 0.0373754581591038 0.233596613494399 0
Crinia_georgiana.ND2 0.0331781441298221 0.282014225103488 0.0331781441298221 0 0 0.220974285389848 0.0333587967503174 0.00145038246740511 0 0.0359860020026633 0.359860020026633 0
Crocidura_beatus.ND2 0 0.143710665618354 0.00898191660114711 0 0 0.441132033087076 0.0111522143196171 0 0.0005869586484009 0.027391403592042 0.361566527414954 0.0054782807184084
Crocidura_grayi.ND2 0.0136651363972602 0.170814204965752 0.0136651363972602 0.0244080793707261 0 0.512569666785248 0.0164885116859503 0 0 0.00443552257853218 0.24395374181927 0
Crocidura_mindorus.ND2 0 0.0208367922961979 0.0208367922961979 0 0 0.445293043333887 0.0157728706624606 0.0033206043499917 0.000830151087497925 0.054789971774863 0.438319774198904 0
Crocodylus_acutus.ND2 0.0317239358194739 0.380687229833687 0.0317239358194739 0 0.00989083449336948 0.0791266759469558 0.0709209465894937 0 0 0 0.395926441497546 0
Crocodylus_moreletii.ND2 0 0.490153172866521 0.0612691466083151 0 0.0180525164113786 0.198577680525164 0.0831509846827133 0 0 0.0991976659372721 0.049598832968636 0
Crocodylus_niloticus.ND2 0 0.230843466512256 0.115421733256128 0.0249630058547256 0 0.374445087820884 0.182397220613781 0 0.0135109052306505 0.0292092903557872 0.0292092903557872 0
Crotaphytus_bicinctores.ND2 0.0335295894625863 0.419119868282329 0.0502943841938795 0.00610174509909834 0.00122034901981967 0.0951872235459341 0.0431483404253616 0.0026967712765851 0.000674192819146276 0.00915861936513843 0.338868916510122 0
Crotaphytus_collaris.ND2 0.0420130004742418 0.426131861953024 0.0360111432636359 0.00262181910087153 0.000873939700290509 0.0856460906284698 0.0797521447374773 0 0.0029320641447602 0.0324017935997228 0.285135783677561 0.00648035871994457
Crotaphytus_nebrius.ND2 0.0507104649244763 0.431038951858048 0.0126776162311191 0.00622098640337441 0 0.116125079529656 0.0468694771072413 0 0.000919009355043947 0.0129014774842708 0.309635459622499 0.0129014774842708
Crotaphytus_vestigium.ND2 0 0.479949136246627 0.0767918617994603 0.00555159259374128 0 0.0666191111248953 0.0767608473156964 0 0 0.0566014328691499 0.23772601805043 0
Ctenopharyngodon_idella.ND2 0.0204516740366393 0.122710044219836 0.0409033480732786 0.0174115603284902 0.00580385344283007 0.133488629185092 0.0179643082754264 0 0.00276373973468099 0.0736734049273531 0.564829437776374 0
Cyanocitta_stelleri.ND2 0 0.0643137444891236 0.0128627488978247 0 0.00775156242430115 0.356571871517853 0.0767404680005814 0.00479627925003634 0.0071944188750545 0.0546242914587471 0.415144615086478 0
Cyclarhis_gujanensis.ND2 0.0210131831520191 0.362477409372329 0.0420263663040381 0.00963312196755269 0.00481656098377634 0.166974114104247 0.0804111962166288 0.000846433644385566 0.000846433644385566 0.0362781044045745 0.272085783034309 0.00259129317175532
Cyprichromis_leptosoma.ND2 0.0248683126097395 0.049736625219479 0.0248683126097395 0.0541799548500376 0.0135449887125094 0.379259683950263 0.0329666391944673 0.00143333213888988 0 0.0399183000680833 0.339305550578708 0.0399183000680833
Cyprinella_caerulea.ND2 0.0108047690014903 0.226900149031297 0.0756333830104322 0.0227611434764937 0.00569028586912342 0.193469719550196 0.0746850020322449 0 0.00426771440184257 0.090773607912207 0.283667524725647 0.0113467009890259
Cyprinella_lepida.ND2 0 0.0959286304767153 0.0383714521906861 0.0871222559015339 0.006223018278681 0.292481859098007 0.321013594194911 0.0131923394874621 0.0395770184623863 0.0289335905208046 0.0578671810416093 0.0192890603472031
Cyprinella_lutrensis.ND2 0.0133690150365654 0.269290160022246 0.0267380300731308 0.0198174725301254 0.00660582417670848 0.176705796726952 0.236913753222217 0.00799708871636175 0.0299890826863566 0.0218024386471115 0.149891765698891 0.040879572463334
Cyprinodon_nevadensis.ND2 0 0.228768411156377 0.0285960513945472 0 0 0.314243183954873 0.151363209025384 0 0 0 0.277029144468819 0
Cyprinodon_variegatus.ND2 0.00561929623649413 0.112385924729883 0.00561929623649413 0 0.0148804654768933 0.148804654768933 0.0685411880188069 0.0046732628194641 0.0031155085463094 0.0480272002389979 0.564319602808226 0.024013600119499
Cyprinus_carpio.ND2 0.0295196034647215 0.295196034647215 0.0147598017323607 0.00481885196641139 0 0.195163504639661 0.125543774914402 0.00181947499875945 0.00181947499875945 0.152935143986635 0.178424334651074 0
Cyrtodactylus_sp.ND2 0.0579832518649924 0.143025354600314 0.220336357086971 0.0278877363679322 0.00154931868710734 0.0867618464780113 0.067286910581072 0.00666207035456158 0.0153227618154916 0.131118840489895 0.215169379265468 0.0268961724081835
Desmognathus_fuscus.ND2 0.0382983624810428 0.252769192374882 0.00765967249620856 0.0248104279050124 0 0.270157992743468 0.0437695571211918 0.00115183045055768 0.000383943483519226 0.0291489892687796 0.327365571787833 0.00448445988750456
Desmognathus_wrighti.ND2 0.0417180666143322 0.166872266457329 0.0834361332286643 0.0368958169788045 0 0.147583267915218 0.0393630144667489 0 0.00302792418974992 0.0583155769877762 0.415498486037905 0.00728944712347202
Dicrurus_hottentottus.ND2 0 0.0655774647887324 0.0655774647887324 0.052056338028169 0 0.477183098591549 0.123098591549296 0 0 0.0618591549295775 0.154647887323944 0
Enicurus_leschenaulti.ND2 0.0320638375045339 0.320638375045339 0.0320638375045339 0.00577922863015355 0.00577922863015355 0.202273002055374 0.0912102526901221 0.00444928061903035 0 0.0632571635836054 0.242485793737154 0
Eopsaltria_australis.ND2 0.0652690561298425 0.304588928605932 0.0217563520432808 0 0.00444401507100763 0.102212346633176 0.0257521012462564 0 0.00551830740991209 0.0348488068785625 0.41818568254275 0.0174244034392812
Eopsaltria_griseogularis.ND2 0 0.207193308102114 0.193380420895307 0.0030132825494781 0 0.108478171781212 0.0370272159679869 0.00231420099799918 0.00231420099799918 0.0918810114986862 0.341272328423692 0.0131258587855266
Epinephelus_lanceolatus.ND2 0.0313975133576026 0.143531489634755 0.0717657448173773 0.012229909593967 0.00524138982598586 0.239356802053354 0.024548763984981 0.00087674157089218 0 0.0462640008640352 0.416376007776317 0.00841163652073367
Episoriculus_caudatus.ND2 0.0709 0.2127 0.0709 0.0257333333333333 0 0.283066666666667 0.0052 0 0 0.0368333333333333 0.2873 0.00736666666666667
Episoriculus_macrurus.ND2 0.0401735784905829 0.100433946226457 0.0602603677358744 0.0314946539614369 0.00787366349035924 0.362188520556525 0.0134210173131123 0.00178946897508164 0.00268420346262247 0.018521003892095 0.342638572003758 0.018521003892095
Eremophila_alpestris.ND2 0.00459208486145361 0.284709261410124 0.00918416972290721 0.00561165815115088 0.00140291453778772 0.0561165815115088 0.0494674226690087 0.000575202589174519 0.00172560776752356 0.0635499688177641 0.518176668821769 0.00488845913982801
Eretmochelys_imbricata.ND2 0 0 0.133333333333333 0 0 0.466413181242079 0.00101394169835234 0 0 0 0.399239543726236 0
Eumyias_panayensis.ND2 0.0295115600094689 0.280359820089955 0.0295115600094689 0.00326678765880218 0 0.0522686025408348 0.0563244693442752 0.00392961414029827 0 0.0947526236881559 0.450074962518741 0
Eurycea_chamberlaini.ND2 0.0624528720337104 0.249811488134841 0.078066090042138 0.0523042803282324 0.00475493457529386 0.280541139942338 0.0437791084497671 0 0.00279441117764471 0.0365668662674651 0.18892880904857 0
Eurycea_quadridigitata.ND2 0.0655576858216264 0.29063907380921 0.0655576858216264 0.0162130282102939 0.00294782331096253 0.195293294351268 0.0379011007443506 0.0017098240937301 0.0017098240937301 0.0492948779225277 0.268040898703744 0.00513488311692996
Eurycea_wilderae.ND2 0.0778142321176862 0.215133465266544 0.0274638466297716 0.026280584586202 0.00404316685941569 0.238546844705526 0.0235946710014412 0.000983111291726717 0 0.0402722780258201 0.343498841984936 0.00236895753093059
Eutropis_multicarinata.ND2 0.0247848684439571 0.368468377533495 0.110705745716342 0.00175376331508855 0.00155890072452316 0.056315288673399 0.0879466467228896 0.00277992274124076 0.00808704797451859 0.0750220973676769 0.251859898305772 0.0107174424810967
Eutropis_multifasciata.ND2 0.0125510213000271 0.426734724200921 0.0627551065001355 0.00189663761985089 0.00189663761985089 0.0967285186123954 0.0922972039890572 0.00279688496936537 0 0.0257313417181614 0.263746252611154 0.0128656708590807
Ficedula_hyperythra.ND2 0.0191048356964465 0.420306385321823 0.0191048356964465 0.00644038465320249 0 0.12880769306405 0.108788421073332 0.00906570175611099 0.0045328508780555 0.020274920847181 0.263573971013353 0
Ficedula_parva.ND2 0 0.116751740139211 0.0583758700696056 0.0122505800464037 0 0.392018561484919 0.177169373549884 0.0077030162412993 0 0.117865429234339 0.117865429234339 0
Fundulus_heteroclitus.ND2 0.0381346149810061 0.125299449223306 0.0708214278218686 0.0449975864167734 0.0281234915104833 0.224987932083867 0.0384524284245148 0 0.00769048568490296 0.108566271598572 0.312926312254707 0
Furcifer_oustaleti.ND2 0.0287001897533207 0.258301707779886 0.0574003795066414 0.0265654648956357 0.00664136622390892 0.278937381404175 0.0265654648956357 0 0.00379506641366224 0.0434851359898798 0.269607843137255 0
Gambelia_sila.ND2 0 0.212721359653388 0.0265901699566735 0.00556437932860091 0 0.0667725519432109 0.00594254103054466 0 0 0.0553304593043986 0.608635052348384 0.0184434864347995
Gambelia_wislizenii.ND2 0.0295548690860786 0.265993821774707 0.0985162302869285 0.00962891346554421 0 0.0808828731105714 0.0331601438965789 0 0.00177643628017387 0.0800811186832363 0.373711887188436 0.0266937062277454
Garrulax_canorus.ND2 0 0.292217375798974 0.0343785147998793 0 0 0.161693139110636 0.171738951526623 0 0 0.0188873343757715 0.302197350012345 0.0188873343757715
Garrulax_chinensis.ND2 0.0513915909000675 0.334045340850439 0.0513915909000675 0 0 0.0702505260650335 0.0317941795370628 0 0.00454202564815182 0 0.456584746099178 0
Gekko_chinensis.ND2 0.0683642128207669 0.307638957693451 0.0683642128207669 0.0279401565441395 0 0.0931338551471317 0.0208064995541464 0 0 0.0998711978599029 0.313880907559695 0
Gekko_gecko.ND2 0.0122410699722721 0.263183004403849 0.0367232099168162 0.0131463056597619 0.00164328820747023 0.162685532539553 0.0465829391616376 0.00110911759908661 0 0.0424482139944544 0.415992497145653 0.00424482139944544
Gekko_vittatus.ND2 0.0147964509394572 0.26633611691023 0.0443893528183716 0.0143528183716075 0 0.28705636743215 0.0588987473903967 0 0.00477557411273486 0.0317327766179541 0.26972860125261 0.00793319415448852
Gymnodiptychus_pachycheilus.ND2 0.0139899725052563 0.202854601326217 0.0139899725052563 0.0387554585152838 0.0258369723435226 0.288512857836002 0.208636584182436 0.00521591460456089 0.00521591460456089 0.0844250363901019 0.0703541969917516 0.0422125181950509
Hemidactylus_frenatus.ND2 0 0.1865338882283 0.11192033293698 0.0214691504822302 0.00429383009644603 0.22757299511164 0.0865867353679482 0 0.00530122869599683 0.0574712643678161 0.28735632183908 0.0114942528735632
Henicorhina_leucosticta.ND2 0.00864327651546439 0.207438636371145 0.037454198233679 0.00218989437096705 0.00547473592741762 0.22665406739509 0.0495997198203943 0.00137776999501095 0.0018370266600146 0.0695955567743662 0.389735117936451 0
Heteronotia_binoei.ND2 0.0403752685044289 0.28629735848595 0.0715743396214876 0.00555209632535468 0.00121452107117134 0.107051357273245 0.0338271941871682 0.000524904737387092 0.00174968245795698 0.0822761658274689 0.353787513058116 0.0157695984502649
Heteropneustes_fossilis.ND2 0.0560053438561117 0.201619237882002 0.156814962797113 0.00823844483891119 0.00137307413981853 0.133188191562398 0.0121968567735232 0.000420581268052523 0.00126174380415757 0.126465076292205 0.291419523629864 0.0109969631558439
Himantura_gerrardi.ND2 0 0 0.0420831790694804 0 0 0.355423917067753 0.048870788596816 0 0.00271504381093422 0.0344316919659385 0.516475379489078 0
Himantura_uarnak.ND2 0.0252917955465933 0.0885212844130766 0.0379376933198899 0.00779260727651794 0 0.18702257463643 0.0192251824256199 0 0.000854452552249774 0.0446024232274382 0.58429174427944 0.00446024232274382
Hylobates_agilis.ND2 0.0575788402848423 0.345473041709054 0.115157680569685 0 0 0.0366225839267548 0.0569684638860631 0 0 0.0646998982706002 0.323499491353001 0
Hylomys_suillus.ND2 0.109970674486804 0.0146627565982405 0.0806451612903226 0.090777782641047 0.0106797391342408 0.299032695758743 0.0119052829693176 0.000372040092791176 0.0014881603711647 0.0360441195780628 0.344421587079266 0
Hylophilus_ochraceiceps.ND2 0.0151373021901011 0.27751720681852 0.0151373021901011 0.0109074394531403 0.00218148789062806 0.246508131640971 0.093623885178254 0.00199199755698413 0.00398399511396826 0.0601827563796384 0.268816311829052 0.00401218375864256
Hynobius_chinensis.ND2 0.117018026275588 0.0195030043792647 0.0195030043792647 0.00916590284142988 0 0.229147571035747 0.0933394439352276 0 0.00397189123128628 0.0455239841124351 0.462827171809757 0
Hynobius_leechii.ND2 0.073728773248347 0.324406602292727 0.0294915092993388 0.00746801122580031 0 0.268848404128811 0.0386243637920373 0 0.00266374922703705 0.00979879179945774 0.244969794986443 0
Hypophthalmichthys_nobilis.ND2 0.0422214116359657 0.211107058179829 0.0422214116359657 0.00989421849352544 0 0.207778588364034 0.0214298741564837 0 0 0 0.465347437534197 0
Ichthyophis_bannanicus.ND2 0 0.572557362103024 0.071569670262878 0 0.00992756926505597 0.0694929848553918 0.0381907511523071 0 0 0.0198551385301119 0.218406523831231 0
Iole_propinqua.ND2 0.0304788480528221 0.325107712563436 0.0406384640704295 0.00682875544703784 0 0.133160731217238 0.0696680438808947 0.00720703902216152 0.00960938536288203 0.0679141836689577 0.301840816306478 0.00754602040766196
Kinyongia_fischeri.ND2 0.0678754884313123 0.294127116535687 0.135750976862625 0.00583922377837292 0 0.0973203963062153 0.0217324494007112 0.000658559072748826 0.00131711814549765 0.105369451639812 0.26342362909953 0.00658559072748826
Labeo_rohita.ND2 0 0.0677637947725073 0.271055179090029 0.0166989351403679 0 0.125242013552759 0.0174249757986447 0 0 0.138431752178122 0.36338334946757 0
Lamprologus_callipterus.ND2 0.00672279210429523 0.0537823368343619 0.0268911684171809 0.0500224774204095 0 0.481466345171441 0.0578691405451796 0.00241121418938248 0.00843924966283869 0.022313948261065 0.256610405002248 0.0334709223915975
Laonastes_aenigmamus.ND2 0.0359117819270054 0.179558909635027 0.0538676728905081 0.036692472838462 0 0.195693188471798 0.0819725457029471 0.00585518183592479 0.0029275909179624 0 0.379415782967927 0.028104872812439
Leiocephalus_personatus.ND2 0.0908503489273714 0.2119841474972 0.0302834496424571 0.0209356422848281 0 0.244249159989661 0.016369432239166 0.000861549065219264 0 0.0439390023261825 0.340527268027914 0
Lepidonotothen_larseni.ND2 0 0.0212717094875843 0.0212717094875843 0 0.0674608870388977 0.30357399167504 0.068609157456581 0.0137218314913162 0.0137218314913162 0.0272427156595378 0.463126166212143 0
Leptopogon_superciliaris.ND2 0 0.149089834016134 0.0298179668032268 0.0130506398614689 0 0.313215356675255 0.0274528022975884 0 0.00211175402289141 0.0258478692401909 0.439413777083245 0
Leptotila_verreauxi.ND2 0.0207136769555712 0.248564123466854 0.0207136769555712 0.00800385370734057 0.00800385370734057 0.232111757512877 0.0427983844073072 0 0 0.0322377440990106 0.386852929188128 0
Lethenteron_camtschaticum.ND2 0.0933363248822078 0.140004487323312 0.0466681624411039 0.0652157654625682 0 0.293470944581557 0.0242315458828809 0 0.00201929549024007 0.0523521053025204 0.28270136863361 0
Lissotriton_italicus.ND2 0.0214937628747997 0.451369020370794 0.0214937628747997 0.00828278782330053 0 0.173938544289311 0.119521057450217 0 0.00398403524834058 0.0159933623254749 0.183923666742962 0
Lissotriton_vulgaris.ND2 0.0108633744963977 0.434534979855907 0.0325901234891931 0.0093594572249708 0.0093594572249708 0.182509415886931 0.0995892442356399 0.00292909541869529 0.00732273854673823 0.0185036941772418 0.185036941772418 0.00740147767089671
Lophognathus_gilberti.ND2 0.0587632130086591 0.334950314149357 0.064639534309525 0.0217130507780389 0.00188809137200338 0.152935401132274 0.0468479040733393 0.00146399700229185 0.00146399700229185 0.0710212831468964 0.244313214025324 0
Lota_lota.ND2 0 0.0816259087904825 0.0816259087904825 0 0 0.406477197620621 0.0475875743555849 0 0.00594844679444812 0.18836748182419 0.18836748182419 0
Luscinia_cyanura.ND2 0.0286419586094955 0.171851751656973 0.0572839172189909 0.025057486811849 0.00835249560394968 0.158697416475044 0.0243473556066549 0 0 0.0606654943865819 0.465102123630461 0
Lythrurus_roseipinnis.ND2 0 0.283249554078158 0.0386249391924761 0 0.0107345548889249 0.203956542889574 0.148856818550349 0 0.0110264310037295 0.0337279065996433 0.252959299497324 0.0168639532998216
Macaca_mulatta.ND2 0.0531595644345366 0.212638257738146 0.0265797822172683 0 0 0.184858098259453 0.0398696733259024 0 0 0.0658492669124582 0.417045357112235 0
Mantidactylus_femoralis.ND2 0.0334104737237352 0.147006084384435 0.0467746632132293 0.0104675933730785 0 0.293092614446198 0.00698861285230425 0 0.000582384404358688 0.0135787521647841 0.434520069273092 0.0135787521647841
Mantidactylus_majori.ND2 0.0648742888603414 0.281121918394812 0.0648742888603414 0.00666789013274607 0 0.106686242123937 0.0407414204441182 0 0 0.0790970820334006 0.336162598641953 0.0197742705083502
Mauremys_mutica.ND2 0.0884060685521633 0.471499032278204 0.0294686895173878 0.00649310108010239 0 0.142848223762253 0.0346506836486233 0 0 0.0151089467440844 0.196416307673097 0.0151089467440844
Megalobrama_amblycephala.ND2 0.0512922092138322 0.205168836855329 0.0769383138207483 0.00985185725753485 0.00394074290301394 0.208859373859739 0.0398452893526965 0.00189739473108079 0.00379478946216157 0.0527308931308056 0.328103335036123 0.0175769643769352
Megalobrama_terminalis.ND2 0.0358768971332209 0.304953625632378 0.0538153456998314 0.00392074198988196 0.00392074198988196 0.129384485666105 0.0471332209106239 0.00181281618887015 0.00181281618887015 0.0231871838111298 0.394182124789207 0
Melanotaenia_australis.ND2 0 0.0878499871564346 0.107372206524531 0 0 0.352513057624797 0.115763335902046 0.0111310899905814 0.00890487199246511 0.0602791334874561 0.241116533949824 0.015069783371864
Meles_meles.ND2 0.050224937890284 0.301349627341704 0.075337406835426 0.0049687772779158 0 0.109313100114148 0.0169878466393608 0 0 0.0378701403343853 0.403948163566776 0
Micropterus_floridanus.ND2 0 0.163260273128025 0.0816301365640125 0.0714571965843583 0 0.178642991460896 0.0844354018311292 0 0 0.0600820000616542 0.360492000369925 0
Miniopterus_schreibersii.ND2 0.0149652107242612 0.276856398398831 0.0274362196611454 0.00677134450481676 0.00580400957555723 0.194434320781167 0.0574654413421508 0.000756124228186194 0.00126020704697699 0.0160011009168762 0.394693822616281 0.00355580020375028
Mionectes_macconnelli.ND2 0 0.0873492073517337 0.0582328049011558 0.0507800164213983 0 0.220046737826059 0.0736436556559085 0 0 0.0231794353565338 0.48676814248721 0
Misgurnus_anguillicaudatus.ND2 0.0768652979469204 0.252557407539881 0.0658845410973603 0.0371986551255455 0 0.145074754989627 0.0553687674368696 0 0.00307604263538164 0.0985764360826955 0.265398097145719 0
Motacilla_alba.ND2 0 0.386738664556384 0.0266716320383713 0 0 0.0984109086457811 0.0815976083459623 0.00239992965723418 0 0.0224545142642371 0.38172674249203 0
Mugil_cephalus.ND2 0.01338553515687 0.09369874609809 0.01338553515687 0.0151579281519496 0 0.227368922279244 0.0179884662187186 0 0 0.0247605946775303 0.594254272260727 0
Mus_musculus_castaneus.ND2 0 0.161931818181818 0.161931818181818 0 0.0246642561983471 0.246642561983471 0.015495867768595 0 0 0.0432592975206612 0.346074380165289 0
Myxocyprinus_asiaticus.ND2 0.100366788929643 0.30110036678893 0.0334555963098811 0.0136712237412471 0 0.0410136712237412 0.0622429698788485 0.0311214849394243 0.0311214849394243 0.13782371901745 0.24808269423141 0
Nannoperca_australis.ND2 0.0181256293621306 0.0634397027674572 0.00906281468106532 0.032344873085871 0.021563248723914 0.409701725754366 0.0395586652314317 0.00376749192680301 0.00376749192680301 0.0159467342616063 0.334881419493732 0.0478402027848189
Nanorana_quadranus.ND2 0.0337233579163976 0.303510221247578 0.0112411193054659 0.0163840365291317 0.00819201826456584 0.270336602730673 0.0823587725490785 0 0 0.0288688285744326 0.245385042882677 0
Nanorana_sichuanensis.ND2 0.00992686049039262 0.317659535692564 0.0198537209807852 0.00535536667464446 0 0.214214666985778 0.0526643992174446 0 0.00234063996521976 0.0290757546148593 0.319833300763453 0.0290757546148593
Nanorana_taihangnica.ND2 0.0154797153394629 0.201236299413017 0.0154797153394629 0.0342008207365851 0 0.282156771076827 0.0791231624331204 0 0 0.0338475923328658 0.338475923328658 0
Neolamprologus_brichardi.ND2 0.0632666778692657 0.0421777852461771 0.0210888926230886 0.0268022181146026 0 0.294824399260628 0.0410015123508654 0 0.00512518904385818 0 0.505713325491514 0
Neopagetopsis_ionah.ND2 0 0.171831587946142 0.0286385979910237 0 0.0194979203314318 0.272970884640045 0.126999523238036 0.00846663488253572 0.00846663488253572 0.0907820540220626 0.272346162066188 0
Nerodia_sipedon.ND2 0 0.284739852567828 0.094913284189276 0.0118373963845472 0 0.106536567460924 0.0246230079833604 0 0 0 0.477349891414064 0
Nesillas_typica.ND2 0 0.305137414252633 0.0196862847904924 0.00385196836632149 0 0.0982251933411981 0.0836667103595928 0 0 0.0575802857517368 0.431852143138026 0
Odontobutis_potamophila.ND2 0 0.0273818069941544 0.219054455953236 0.0162034663111476 0 0.29976412675623 0.0592759716952107 0.0104604655932725 0 0.367859706696749 0 0
Odorrana_graminea.ND2 0.00745691876109235 0.0894830251331081 0.0149138375221847 0.00785051811988321 0.0039252590599416 0.231590284536555 0.0594156122974752 0 0.00264069387988779 0.0908141066010191 0.491909744088853 0
Odorrana_schmackeri.ND2 0.0207419828299302 0.0907461748809447 0.0285202263911541 0.00961570825772852 0 0.303856380944221 0.0316566149239056 0.0015442251182393 0.00231633767735895 0.0574499682281292 0.438433968056775 0.0151184126916129
Oreochromis_niloticus.ND2 0.00769122637909914 0.0846034901700906 0.0153824527581983 0 0.00660682370423921 0.3369480089162 0.0462076028676426 0.00236962065987911 0.00236962065987911 0.0807277546840171 0.390184147639416 0.026909251561339
Orthotomus_sericeus.ND2 0 0.402051282051282 0.0502564102564103 0 0 0.101135531135531 0.0511721611721612 0 0 0.0847252747252747 0.310659340659341 0
Orthriophis_taeniurus.ND2 0.031768261222083 0.063536522444166 0.285914350998747 0.0137097368615022 0 0.237635438932704 0.0243237266897619 0 0.00221124788088745 0.136360285988059 0.204540428982089 0
Oryzias_javanicus.ND2 0.0377172843555264 0.226303706133158 0.0502897124740352 0 0.0126817535804089 0.126817535804089 0.0723187930469006 0.00688750409970482 0.00688750409970482 0.0968623592434678 0.339018257352137 0.024215589810867
Oryzias_latipes.ND2 0.0135545096434235 0.156845040159615 0.0154908681639126 0.0553895738476493 0.0102573284903054 0.352852100066506 0.124697737078154 0.0055115021912996 0.0179123821217237 0.0387374021588991 0.185078699203629 0.0236728568748828
Osteolaemus_tetraspis.ND2 0 0 0.0670336787564767 0.0471178756476684 0 0.596826424870466 0.225874352331606 0 0 0.0420984455958549 0.0210492227979275 0
Ovis_ammon.ND2 0.0509622477033461 0.25481123851673 0.025481123851673 0.00952189364983571 0 0.166633138872125 0.0144840072420036 0 0 0.0154227854891705 0.462683564675116 0
Pachycephala_caledonica.ND2 0 0.0431620364850364 0.0431620364850364 0 0 0.501848098247287 0.031000357696435 0.0031000357696435 0 0.0629545725527602 0.314772862763801 0
Pachycephala_macrorhyncha.ND2 0.0127934620478731 0.198298661742033 0.0127934620478731 0.00321716713810003 0.00643433427620007 0.405363059400604 0.0433105903292791 0.00118659151587066 0 0.00494691674222135 0.311655754759945 0
Pachycephala_philippinensis.ND2 0.014990342879691 0.344777886232892 0.014990342879691 0 0 0.449672903989533 0.027330688874582 0.00156175364997612 0.000780876824988058 0.00583580818674586 0.140059396481901 0
Pachytriton_archospotus.ND2 0 0.606746213859569 0.0466727856815053 0 0 0.088572739788894 0.162368058742542 0 0.00559889857732905 0.0150068838916934 0.0750344194584672 0
Pachytriton_brevipes.ND2 0.0197111410092234 0.492778525230585 0.0689889935322819 0.00361478983968488 0 0.157243358026292 0.0867225365126193 0.00162098199089008 0.00162098199089008 0.0264787408211895 0.135335786419413 0.00588416462693099
Pachytriton_granulosus.ND2 0.101779791393205 0.470731535193575 0.0254449478483014 0.00702036668501503 0.00234012222833834 0.081904277991842 0.129203539823009 0.00353982300884956 0.00176991150442478 0.021495815161395 0.150470706129765 0.00429916303227901
Pachytriton_labiatus.ND2 0.0477120728091747 0.405552618877985 0.0834961274160557 0.00274260148774639 0.00274260148774639 0.106961458022109 0.143718446676319 0.00429010288586028 0.00214505144293014 0.0222932132104525 0.17388706304153 0.00445864264209051
Pachytriton_xanthospilos.ND2 0 0.481885639458752 0.1070856976575 0.00966099228866579 0.0048304961443329 0.106270915175324 0.0896260730394296 0.00640186235995926 0 0.0466171977302488 0.147621126145788 0
Panthera_leo.ND2 0.015997736374717 0.207970572871322 0.0959864182483023 0.00992512624064078 0.00330837541354693 0.12902664112833 0.037872192234024 0.00130593766324221 0 0.0541964130245516 0.433571304196413 0.0108392826049103
Parabramis_pekinensis.ND2 0.0275764632008582 0.358494021611156 0.0275764632008582 0 0 0.130818136626462 0.0288846445671228 0.0024070537139269 0.0024070537139269 0.0366814055100599 0.366814055100599 0.01834070275503
Paradoxornis_nipalensis.ND2 0.0125934314835787 0.151121177802944 0.0125934314835787 0.00484711211778029 0 0.300520951302378 0.0482899207248018 0 0.00117780294450736 0.0520951302378256 0.416761041902605 0
Paradoxornis_webbianus.ND2 0.0333006432992205 0.321906218559132 0.0333006432992205 0.0129841258549376 0 0.168793636114188 0.0643959796339394 0.00139991260073781 0.00139991260073781 0.140979583125845 0.211469374688767 0.0100699702232746
Paralichthys_olivaceus.ND2 0.0159597082774635 0.175556791052098 0.0319194165549269 0.0119588797680174 0 0.17938319652026 0.0996119087331437 0 0.0119534290479772 0.0451101590520108 0.428546510994102 0
Paramesotriton_hongkongensis.ND2 0 0.431003259688519 0.0862006519377037 0.0229385488349632 0 0.149100567427261 0.143667753229506 0.0143667753229506 0 0 0.0916334661354582 0.0610889774236388
Paramisgurnus_dabryanus.ND2 0.0901452231774248 0.23663121084074 0.0676089173830686 0.0344844334353295 0.00344844334353295 0.141386177084851 0.0572312076027652 0 0.00163517736007901 0.0864539317111079 0.280975278061101 0
