Species,Class,Taxonomy,NeutralA,NeutralT,NeutralG,NeutralC,FrA,FrT,FrG,FrC,GhAhSkew,Passeriformes
Perdix_dauurica,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Perdicinae_Perdix,754,303,100,833,0.378894472361809,0.152261306532663,0.050251256281407,0.418592964824121,0.466549295774648,0
Hemiphaga_novaeseelandiae,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Columbiformes_Columbidae_Hemiphaga,810,280,54,770,0.423197492163009,0.146290491118077,0.0282131661442006,0.402298850574713,0.466666666666667,0
Cathartes_aura,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Ciconiiformes_Cathartidae_Cathartes,787,279,104,768,0.40608875128999,0.143962848297214,0.0536635706914345,0.396284829721362,0.467048710601719,0
Arborophila_rufipectus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Perdicinae_Arborophila,806,288,86,793,0.408514951849975,0.145970603142423,0.0435884439939179,0.401926001013685,0.467160037002775,0
Primolius_couloni,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Psittaciformes_Psittacidae_Primolius,780,278,113,766,0.402684563758389,0.14352090862158,0.0583376355188436,0.395456892101187,0.467432950191571,0
Anthropoides_paradiseus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Anthropoides,822,261,67,720,0.439572192513369,0.139572192513369,0.0358288770053476,0.385026737967914,0.467889908256881,0
Pyrgilauda_blanfordi,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Passeridae_Pyrgilauda,823,262,120,724,0.426645930533955,0.135821669258683,0.0622083981337481,0.375324002073613,0.468559837728195,1
Otis_tarda,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Otididae_Otis,778,288,93,796,0.397953964194373,0.147314578005115,0.0475703324808184,0.407161125319693,0.468634686346863,0
Columba_livia,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Columbiformes_Columbidae_Columba,751,295,79,816,0.386913961875322,0.151983513652756,0.0407006697578568,0.420401854714065,0.468946894689469,0
Grus_rubicunda,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Grus,826,264,51,731,0.441239316239316,0.141025641025641,0.0272435897435897,0.390491452991453,0.469346733668342,0
Grus_grus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Grus,823,261,58,723,0.441286863270777,0.139946380697051,0.0310991957104558,0.387667560321716,0.469512195121951,0
Ardea_purpurea,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Pelecaniformes_Ardeidae_Ardea,803,275,92,762,0.415631469979296,0.142339544513458,0.0476190476190476,0.394409937888199,0.469623915139826,0
Goura_scheepmakeri,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Columbiformes_Columbidae_Goura,760,291,92,807,0.38974358974359,0.149230769230769,0.0471794871794872,0.413846153846154,0.469945355191257,0
Bubulcus_ibis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Pelecaniformes_Ardeidae_Bubulcus,816,278,52,773,0.425221469515373,0.144867118290776,0.0270974465867639,0.402813965607087,0.470980019029496,0
Eopsaltria_australis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Petroicidae_Eopsaltria,823,259,91,722,0.434300791556728,0.136675461741425,0.0480211081794195,0.381002638522427,0.471967380224261,1
Coturnix_japonica,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Perdicinae_Coturnix,840,273,44,763,0.4375,0.1421875,0.0229166666666667,0.397395833333333,0.472972972972973,0
Rallina_eurizonoides_sepiaria,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Rallidae_Rallina,900,224,79,627,0.491803278688525,0.122404371584699,0.0431693989071038,0.342622950819672,0.473560517038778,0
Colinus_virginianus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Odontophoridae_Colinus,817,279,49,782,0.423975090814738,0.144784639335755,0.0254281266216917,0.405812143227815,0.474081055607917,0
Grus_vipio,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Grus,833,257,60,721,0.445216461785142,0.137359700694816,0.0320684126135756,0.385355424906467,0.474437627811861,0
Hylocharis_cyanus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Trochiliformes_Trochilidae_Hylocharis,819,268,106,752,0.421079691516709,0.137789203084833,0.0544987146529563,0.386632390745501,0.474509803921569,0
Sasia_ochracea,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Piciformes_Picidae_Sasia,686,328,50,922,0.345417925478348,0.16515609264854,0.0251762336354481,0.464249748237664,0.4752,0
Petroica_australis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Petroicidae_Petroica,773,277,104,779,0.399896533885153,0.143300569063632,0.0538023797206415,0.403000517330574,0.475378787878788,1
Ara_ararauna,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Psittaciformes_Psittacidae_Ara,790,272,122,766,0.405128205128205,0.139487179487179,0.0625641025641026,0.392820512820513,0.475915221579961,0
Tragopan_caboti,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Phasianinae_Tragopan,818,275,90,775,0.417773237997957,0.140449438202247,0.0459652706843718,0.395812053115424,0.476190476190476,0
Grus_nigricollis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Grus,832,259,58,730,0.442788717402874,0.13783927621075,0.0308674827035657,0.38850452368281,0.47623862487361,0
Philesturnus_carunculatus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Corvoidea_Callaeatidae_Creadion,802,262,161,739,0.408350305498982,0.133401221995927,0.0819755600814664,0.376272912423625,0.476523476523477,1
Ardea_intermedia,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Pelecaniformes_Ardeidae_Ardea,788,276,90,779,0.407656492498707,0.142783238489395,0.0465597516813244,0.403000517330574,0.476777251184834,0
Chrysomus_thilius,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Chrysomus,815,271,79,765,0.422279792746114,0.140414507772021,0.0409326424870466,0.396373056994819,0.476833976833977,1
Grus_japonensis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Grus,827,256,65,723,0.442009620523784,0.136825227151256,0.0347407803313736,0.386424371993586,0.477017364657814,0
Grus_leucogeranus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Grus,821,256,65,724,0.439978563772776,0.137191854233655,0.0348338692390139,0.387995712754555,0.477551020408163,0
Leptotila_verreauxi,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Columbiformes_Columbidae_Leptotila,750,292,74,827,0.386001029336078,0.150283067421513,0.0380854348944931,0.425630468347916,0.4781054512958,0
Coturnicops_exquisitus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Rallidae_Coturnicops,941,209,69,593,0.519315673289183,0.115342163355408,0.0380794701986755,0.327262693156733,0.478802992518703,0
Ithaginis_cruentus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Phasianinae_Ithaginis,823,273,59,775,0.426424870466321,0.141450777202073,0.0305699481865285,0.401554404145078,0.479007633587786,0
Grus_carunculatus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Grus,826,256,67,727,0.440298507462687,0.136460554371002,0.0357142857142857,0.387526652452026,0.479145473041709,0
Eopsaltria_georgiana,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Petroicidae_Eopsaltria,831,250,130,711,0.432362122788762,0.130072840790843,0.0676378772112383,0.369927159209157,0.479708636836629,1
Eopsaltria_griseogularis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Petroicidae_Eopsaltria,832,250,129,711,0.432882414151925,0.130072840790843,0.0671175858480749,0.369927159209157,0.479708636836629,1
Perdix_hodgsoniae,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Perdicinae_Perdix,765,296,83,842,0.385196374622357,0.149043303121853,0.0417925478348439,0.423967774420947,0.479789103690685,0
Alectoris_chukar,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Perdicinae_Alectoris,814,277,69,788,0.417864476386037,0.142197125256674,0.0354209445585216,0.404517453798768,0.47981220657277,0
Grus_antigone,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Grus,834,257,49,732,0.445512820512821,0.137286324786325,0.0261752136752137,0.391025641025641,0.480283114256825,0
Amblyramphus_holosericeus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Amblyramphus,790,271,107,772,0.407216494845361,0.139690721649485,0.0551546391752577,0.397938144329897,0.480345158197507,1
Balearica_regulorum,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Balearica,808,254,79,725,0.433011789924973,0.136120042872454,0.0423365487674169,0.388531618435155,0.481103166496425,0
Pandion_haliaetus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Accipitridae_Pandioninae_Pandion,871,252,53,720,0.459388185654008,0.132911392405063,0.0279535864978903,0.379746835443038,0.481481481481481,0
Grus_monacha,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Grus,831,255,58,731,0.4432,0.136,0.0309333333333333,0.389866666666667,0.482758620689655,0
Chrysolampis_mosquitus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Trochiliformes_Trochilidae_Chrysolampis,823,254,136,729,0.423789907312049,0.130792996910402,0.0700308959835221,0.375386199794027,0.483214649033571,0
Amazilia_versicolor,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Trochiliformes_Trochilidae_Amazilia,817,259,97,744,0.426186750130412,0.135106937923839,0.0505998956703182,0.38810641627543,0.483549351944167,0
Macroagelaius_imthurni,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Macroagelaius,822,255,96,733,0.431269674711438,0.133788037775446,0.0503672612801679,0.384575026232949,0.483805668016194,1
Pterocnemia_pennata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Palaeognathae_Rheiformes_Rheidae_Pterocnemia,673,311,124,895,0.335996005991013,0.155267099350974,0.0619071392910634,0.44682975536695,0.48424543946932,0
Pycnonotus_sinensis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Pycnonotidae_Pycnonotus,839,243,114,701,0.442277279915656,0.128096995255667,0.0600948866631523,0.369530838165525,0.485169491525424,1
Pycnonotus_taivanus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Pycnonotidae_Pycnonotus,841,243,112,701,0.443331576172905,0.128096995255667,0.0590405904059041,0.369530838165525,0.485169491525424,1
Psittacara_acuticaudatus_acuticaudatus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Psittaciformes_Psittacidae_Psittacara,812,263,99,760,0.419855222337125,0.135987590486039,0.0511892450879007,0.392967942088935,0.485826001955034,0
Stachyris_ruficeps,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Timaliidae_Stachyris,839,241,122,701,0.44088281660536,0.126642143983184,0.0641093011035208,0.368365738307935,0.488322717622081,1
Micrastur_gilvicollis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Falconiformes_Falconidae_Micrastur,797,276,67,806,0.409558067831449,0.141829393627955,0.0344295991778006,0.414182939362795,0.489833641404806,0
Molothrus_badius,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Molothrus,796,265,103,775,0.410520887055183,0.136668385765859,0.0531201650335224,0.399690562145436,0.490384615384615,1
Crax_daubentoni,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Cracidae_Crax,769,275,104,808,0.393149284253579,0.140593047034765,0.0531697341513292,0.413087934560327,0.492151431209603,0
Yuhina_diademata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Timaliidae_Yuhina,833,252,81,742,0.436582809224319,0.132075471698113,0.0424528301886792,0.388888888888889,0.492957746478873,1
Streptopelia_chinensis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Columbiformes_Columbidae_Streptopelia,744,278,86,824,0.385093167701863,0.143892339544513,0.0445134575569358,0.426501035196687,0.49546279491833,0
Caprimulgus_indicus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Caprimulgiformes_Caprimulgidae_Caprimulginae_Caprimulgus,816,264,103,783,0.415055951169888,0.134282807731434,0.0523906408952187,0.398270600203459,0.495702005730659,0
Ardea_cinerea,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Pelecaniformes_Ardeidae_Ardea,797,265,87,787,0.411673553719008,0.136880165289256,0.0449380165289256,0.40650826446281,0.496197718631179,0
Arborophila_ardens,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Perdicinae_Arborophila,813,267,68,793,0.418856259659969,0.137557959814529,0.0350334878928387,0.408552292632664,0.49622641509434,0
Zenaida_auriculata,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Columbiformes_Columbidae_Zenaida,777,277,90,823,0.395017793594306,0.140823589222166,0.0457549567869853,0.418403660396543,0.496363636363636,0
Montifringilla_nivalis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Passeridae_Montifringilla,797,253,160,756,0.405391658189217,0.128687690742625,0.081383519837233,0.384537131230926,0.498513379583746,1
Tetraophasis_obscurus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Perdicinae_Tetraophasis,800,269,65,808,0.411946446961895,0.138516992790937,0.033470648815654,0.416065911431514,0.500464252553389,0
Eulabeornis_castaneoventris,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Rallidae_Eulabeornis,829,242,86,729,0.439554612937434,0.128313891834571,0.0455991516436903,0.386532343584305,0.501544799176107,0
Chrysomus_ruficapillus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Chrysomus,827,253,74,765,0.430953621677957,0.131839499739448,0.0385617509119333,0.398645127670662,0.502946954813359,1
Psittacara_rubritorquis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Psittaciformes_Psittacidae_Psittacara,808,252,99,762,0.420614263404477,0.131181676210307,0.0515356585111921,0.396668401874024,0.502958579881657,0
Balearica_pavonina,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Balearica,804,247,80,747,0.428115015974441,0.131522896698616,0.0425985090521832,0.39776357827476,0.503018108651911,0
Ficedula_zanthopygia,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Muscicapidae_Ficedula,766,261,110,790,0.397509081473793,0.135443694862481,0.0570835495588998,0.409963674104826,0.503330161750714,1
Sitta_carolinensis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Sittidae_Sitta,870,235,81,713,0.458135860979463,0.12374934175882,0.042654028436019,0.375460768825698,0.5042194092827,1
Vanellus_cinereus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Charadriiformes_Charadriidae_Vanellus,821,245,63,744,0.438334223171383,0.130806193272824,0.0336358782701548,0.397223705285638,0.504550050556117,0
Xanthopsar_flavus,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Passeroidea_Icteridae_Xanthopsar,799,260,90,791,0.411855670103093,0.134020618556701,0.0463917525773196,0.407731958762887,0.50523311132255,1
Crax_rubra,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Cracidae_Crax,766,270,102,822,0.390816326530612,0.137755102040816,0.0520408163265306,0.419387755102041,0.505494505494505,0
Tetraophasis_szechenyii,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Perdicinae_Tetraophasis,797,266,75,810,0.409137577002053,0.136550308008214,0.0385010266940452,0.415811088295688,0.505576208178439,0
Psittacara_brevipes,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Psittaciformes_Psittacidae_Psittacara,808,252,95,768,0.420176807072283,0.131045241809672,0.0494019760790432,0.399375975039002,0.505882352941176,0
Garrulax_affinis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Passeriformes_Leiothrichidae_Garrulax,786,261,75,796,0.409801876955162,0.136079249217935,0.0391032325338895,0.415015641293014,0.506149479659413,1
Anthropoides_virgo,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Gruiformes_Gruidae_Anthropoides,822,243,74,742,0.437001594896332,0.129186602870813,0.0393407761828814,0.394471026049973,0.506598984771574,0
Polyplectron_bicalcaratum,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Galloanserae_Galliformes_Phasianidae_Phasianinae_Polyplectron,761,274,111,837,0.383761976802824,0.138174483106404,0.0559757942511346,0.422087745839637,0.506750675067507,0
Ceryle_rudis,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Coraciiformes_Cerylidae_Ceryle,821,247,44,755,0.439742903053026,0.132297803963578,0.0235672201392608,0.404392072844135,0.506986027944112,0
Todiramphus_sanctus_vagans,Aves,Eukaryota_Metazoa_Chordata_Craniata_Vertebrata_Euteleostomi_Archelosauria_Archosauria_Dinosauria_Saurischia_Theropoda_Coelurosauria_Aves_Neognathae_Coraciiformes_Alcedinidae_Todiramphus,767,261,84,798,0.401570680628272,0.136649214659686,0.043979057591623,0.417801047120419,0.507082152974504,0
